months,years,complex_subgroup,insecticide_class,percentage_mortality,resistance_class,lulc,rainfall,temperature,humidity,population_density
10,2012,Gambiae Complex,pyrethroid,76.6,,9,37.89575625,29.90588688,6852,71
7,2013,Gambiae Complex,pyrethroid,76.6,,12,26.22834575,29.4601875,5710,51
9,2010,Gambiae Complex,pyrethroid,76.53,,12,24.20910575,30.17506538,6414,36
7,2005,Gambiae Complex,pyrethroid,76.5,,12,82.79196625,29.75850763,6771,311
8,2011,Gambiae Complex,organochlorine,76.5,,12,93.9926875,29.94381825,6192,71
4,2013,Gambiae Complex,pyrethroid,76.47,,9,114.197533,30.0608615,6670,871
10,2012,Gambiae Complex,pyrethroid,76.47,,12,14.2809145,30.06363163,6001,71
5,2015,Gambiae Complex,pyrethroid,76.3,,10,39.10916975,30.15383638,6472,232
8,2005,Gambiae Complex,pyrethroid,76.3,,13,15.86768218,30.37085225,5418,56
8,2006,Gambiae Complex,pyrethroid,76.3,,12,110.0470375,29.78413788,6434,17
9,2012,Gambiae Complex,pyrethroid,76.25,,12,75.03858,29.93126275,6722,71
1,2010,Funestus Subgroup,pyrethroid,76.2,,9,114.9006865,29.84330038,6115,39
7,2013,Gambiae Complex,pyrethroid,76.19,,12,25.20161225,29.46686,5804,23
4,2013,Gambiae Complex,pyrethroid,76.09,,0,127.12191,30.066679,6606,871
7,2015,Gambiae Complex,pyrethroid,76.09,,9,55.4435475,29.84181438,6771,259
3,2014,Funestus Subgroup,carbamate,76.04,,9,131.7951015,29.38248588,6711,268
11,2010,Gambiae Complex,organophosphate,76,,13,0,30.23038113,3918,3562
7,2009,Gambiae Complex,pyrethroid,76,,10,79.1517325,30.06747113,6369,2623
8,2009,Gambiae Complex,carbamate,76,,10,86.712213,29.9123885,6677,946
6,2013,Gambiae Complex,carbamate,76,,8,19.290123,29.03347888,6409,871
6,2013,Gambiae Complex,pyrethroid,76,,12,56.905865,29.52432975,5775,857
9,2006,Gambiae Complex,organochlorine,76,,14,51.60108125,29.557316,6174,609
8,2009,Gambiae Complex,pyrethroid,76,,10,84.47207375,29.96509425,6395,468
6,2016,Gambiae Complex,pyrethroid,76,,12,33.4683635,29.29267088,5745,328
6,2004,Gambiae Complex,pyrethroid,76,,12,48.7075635,29.4686645,6071,321
7,2011,Gambiae Complex,pyrethroid,76,,14,26.88172025,29.875605,6870,274
11,2010,Gambiae Complex,organophosphate,76,,13,0,30.22294813,3957,167
6,2012,Gambiae Complex,pyrethroid,76,,8,65.875771,29.82456625,6918,150
4,2012,Gambiae Complex,pyrethroid,76,,14,43.30632775,29.464833,6421,127
9,2007,Gambiae Complex,organophosphate,76,,16,22.66589475,30.43012538,4458,89
5,2012,Gambiae Complex,carbamate,76,,10,24.9215945,29.46532725,6630,79
3,2014,Gambiae Complex,pyrethroid,76,,12,42.46938525,30.00903163,5737,58
6,2011,Gambiae Complex,pyrethroid,76,,10,44.367283,29.50434425,6129,55
8,2008,Gambiae Complex,pyrethroid,76,,10,94.7394,29.955755,6499,50
10,2008,Gambiae Complex,pyrethroid,76,,10,26.3216855,30.24164963,5382,31
10,2008,Gambiae Complex,organochlorine,76,,10,28.74850525,30.21763438,5298,31
11,2012,Gambiae Complex,organochlorine,76,,10,0.4822531,29.9777185,3822,15
11,2011,Gambiae Complex,pyrethroid,76,,13,23.72685175,29.75693588,5946,14
2,2009,Gambiae Complex,pyrethroid,76,,14,14.26091325,30.20004763,6367,4
6,2013,Gambiae Complex,pyrethroid,75.96,,10,52.66203775,30.19075188,5842,278
4,2004,Gambiae Complex,pyrethroid,75.9,,9,71.084102,29.99358013,6598,49
7,2011,Gambiae Complex,pyrethroid,75.86,,10,22.121415,29.46320313,5877,882
5,2012,Gambiae Complex,pyrethroid,75.8,,9,35.65561675,30.02526588,6440,114
9,2014,Gambiae Complex,pyrethroid,75.8,,13,69.637345,29.81826625,6545,93
7,2010,Gambiae Complex,pyrethroid,75.7,,10,56.563619,30.28728675,5868,89
4,2010,Gambiae Complex,pyrethroid,75.57,,13,97.4151225,29.65471313,6901,8015
6,2010,Gambiae Complex,pyrethroid,75.57,,12,61.149692,29.54313875,6829,37
10,2013,Gambiae Complex,pyrethroid,75.53,,12,26.69504225,30.06501313,5694,25
7,2011,Gambiae Complex,pyrethroid,75.51,,12,23.521506,29.38663138,5738,882
4,2009,Funestus Subgroup,pyrethroid,75.5,,17,38.6766965,29.66012,6021,2623
2,2013,Funestus Subgroup,carbamate,75.5,,10,57.4570125,29.5035705,6364,367
9,2012,Gambiae Complex,pyrethroid,75.4,,9,77.35339825,29.64833288,6280,373
7,2010,Gambiae Complex,pyrethroid,75.3,,10,49.843191,30.2583815,5785,1566
10,2015,Gambiae Complex,pyrethroid,75.29,,12,26.601702,29.87966525,5924,116
7,2011,Gambiae Complex,pyrethroid,75.25,,14,21.7480575,29.39456925,5920,54
9,2008,Gambiae Complex,pyrethroid,75.22,,9,68.0941355,29.83067075,6387,2556
8,2014,Gambiae Complex,pyrethroid,75.21,,12,18.66786,29.4250655,5932,64
7,2001,Gambiae Complex,pyrethroid,75.2,,10,56.190263,29.77163075,6910,0
6,2006,Gambiae Complex,pyrethroid,75.1,,9,128.086415,29.85524163,6776,10
7,2010,Gambiae Complex,carbamate,75,,0,25.3882915,30.05088075,6448,15282
6,2014,Gambiae Complex,pyrethroid,75,,12,14.08179038,29.499605,6049,2432
12,2011,Gambiae Complex,pyrethroid,75,,14,2.6135006,30.03587238,6208,2193
6,2012,Gambiae Complex,pyrethroid,75,,0,226.176695,29.928602,6695,647
6,2012,Gambiae Complex,pyrethroid,75,,8,67.12963,29.81096675,6828,516
6,2012,Gambiae Complex,pyrethroid,75,,8,65.875771,29.82456625,6918,516
1,2010,Gambiae Complex,pyrethroid,75,,13,0,29.742342,3795,512
4,2012,Gambiae Complex,pyrethroid,75,,14,42.052469,29.48528738,6359,420
11,2012,Gambiae Complex,organochlorine,75,,10,3.954475325,30.026286,5036,373
6,2013,Gambiae Complex,carbamate,75,,12,80.2469145,29.28957263,5988,278
6,2013,Gambiae Complex,carbamate,75,,8,19.290123,29.03347888,6409,278
5,2015,Gambiae Complex,pyrethroid,75,,0,38.54913325,30.169652,6508,243
6,2011,Gambiae Complex,pyrethroid,75,,10,42.05247,29.49582513,6122,234
9,2014,Gambiae Complex,carbamate,75,,13,71.277005,29.7978365,6577,141
4,2012,Gambiae Complex,pyrethroid,75,,14,44.65663475,29.40654313,6597,127
4,2012,Gambiae Complex,pyrethroid,75,,14,43.499229,29.49877488,6567,127
6,2012,Gambiae Complex,pyrethroid,75,,12,26.7168205,29.509257,6106,127
6,2014,Gambiae Complex,pyrethroid,75,,10,30.189042,29.4603895,5551,117
6,2014,Gambiae Complex,pyrethroid,75,,10,26.716821,29.51236863,5545,117
4,2011,Gambiae Complex,organochlorine,75,,13,0,30.55557775,2862,112
11,2012,Gambiae Complex,pyrethroid,75,,13,8.005401025,29.92339,6921,105
7,2014,Gambiae Complex,pyrethroid,75,,9,86.1521825,29.127809,6277,96
5,2015,Gambiae Complex,pyrethroid,75,,9,63.4707285,30.01452988,7242,93
10,2015,Gambiae Complex,pyrethroid,75,,12,35.65561525,30.01273188,5922,84
10,2015,Gambiae Complex,pyrethroid,75,,12,37.5224015,30.08467063,5837,84
6,2011,Gambiae Complex,pyrethroid,75,,12,49.0933635,29.38712025,6286,78
4,2011,Gambiae Complex,organophosphate,75,,13,0,30.55726263,2865,76
4,2011,Gambiae Complex,pyrethroid,75,,9,46.199844,30.14716313,6554,76
5,2007,Gambiae Complex,pyrethroid,75,,17,61.23058525,30.0213585,6648,71
6,2012,Gambiae Complex,pyrethroid,75,,9,57.3881175,29.882576,6571,63
2,2009,Gambiae Complex,pyrethroid,75,,14,14.57093325,30.19372438,6390,62
2,2009,Gambiae Complex,pyrethroid,75,,0,15.5009925,30.19884275,6459,62
1,2010,Gambiae Complex,pyrethroid,75,,13,0,29.69467838,3818,61
6,2014,Gambiae Complex,pyrethroid,75,,14,16.97530875,29.48611363,5834,60
6,2014,Gambiae Complex,pyrethroid,75,,9,25.17361225,29.50790163,5825,60
9,2014,Gambiae Complex,pyrethroid,75,,9,70.891205,29.79801875,6614,58
6,2011,Gambiae Complex,pyrethroid,75,,10,39.351853,29.50488313,6057,55
8,2005,Gambiae Complex,organochlorine,75,,12,78.0316625,29.92336813,6275,54
10,2007,Gambiae Complex,carbamate,75,,12,7.9338415,30.17748075,4981,48
9,2009,Gambiae Complex,pyrethroid,75,,11,75.6172875,29.39887513,6029,40
9,2006,Gambiae Complex,organochlorine,75,,10,67.32253,29.9021295,6602,39
8,2010,Gambiae Complex,pyrethroid,75,,12,116.6741335,29.94060525,6679,39
10,2014,Gambiae Complex,pyrethroid,75,,12,17.54779025,29.86797125,5876,36
10,2008,Gambiae Complex,pyrethroid,75,,9,27.0683995,29.92385725,5570,32
2,2009,Gambiae Complex,pyrethroid,75,,17,14.36425325,30.227732,6119,24
10,2008,Gambiae Complex,pyrethroid,75,,10,32.29539975,30.087962,6112,22
10,2008,Gambiae Complex,carbamate,75,,10,32.29539975,30.087962,6112,22
1,2002,Gambiae Complex,organochlorine,75,,13,1.866786175,29.882902,5272,19
7,2009,Gambiae Complex,pyrethroid,75,,10,78.1250025,30.06211863,6213,16
7,2009,Gambiae Complex,pyrethroid,75,,12,43.2160975,30.08500925,5582,16
8,2008,Gambiae Complex,pyrethroid,75,,10,137.5821375,29.796932,6830,14
2,2009,Gambiae Complex,pyrethroid,75,,10,10.54067483,30.23349888,6015,11
7,2009,Gambiae Complex,organochlorine,75,,10,50.869924,30.12943288,5935,8
10,2008,Gambiae Complex,pyrethroid,75,,10,29.77523925,29.99428163,6006,7
2,2009,Gambiae Complex,pyrethroid,75,,12,13.847553,30.18740925,6278,3
5,2012,Gambiae Complex,pyrethroid,74.9,,10,34.068846,30.0850355,6588,150
9,2008,Gambiae Complex,pyrethroid,74.89,,12,47.453703,29.97162225,6308,2556
5,2008,Gambiae Complex,carbamate,74.87,,13,36.58900925,30.0349585,6497,126
9,2006,Gambiae Complex,organochlorine,74.8,,10,69.34799275,30.08708263,6331,17
8,2006,Gambiae Complex,pyrethroid,74.8,,12,109.487005,29.79657863,6483,4
8,2013,Gambiae Complex,carbamate,74.74,,10,89.3257185,29.87222813,6656,69
11,2011,Funestus Subgroup,pyrethroid,74.64,,10,0,30.249397,3984,14
10,2013,Gambiae Complex,pyrethroid,74.55,,12,23.61484475,29.99060238,5493,25
7,2008,Gambiae Complex,pyrethroid,74.47,,12,72.4313035,29.96281713,6158,91
7,2001,Gambiae Complex,organochlorine,74.47,,10,30.42861325,30.40368875,5340,0
9,2002,Gambiae Complex,pyrethroid,74.44,,10,104.4560175,29.79346613,6856,131
7,2001,Gambiae Complex,organochlorine,74.4,,14,64.0307675,29.75394875,7058,1080
9,2009,Gambiae Complex,pyrethroid,74.34,,12,34.43287,30.05097388,5779,28
10,2013,Gambiae Complex,pyrethroid,74.29,,12,25.48163,30.06301738,5575,267
5,2012,Gambiae Complex,pyrethroid,74.22,,14,44.8028685,30.05954025,6731,79
6,2011,Gambiae Complex,organochlorine,74.07,,12,28.54938275,30.53727938,5130,234
10,2014,Gambiae Complex,pyrethroid,74.03,,12,25.6683095,30.04964375,5709,549
6,2013,Gambiae Complex,pyrethroid,74.03,,8,114.583335,29.9266625,6814,420
10,2014,Funestus Subgroup,organophosphate,74,,9,83.1653245,29.80356913,6551,9512
11,2010,Gambiae Complex,pyrethroid,74,,13,0,30.23038113,3918,3562
6,2012,Gambiae Complex,pyrethroid,74,,10,30.864197,29.5182715,6035,516
4,2012,Gambiae Complex,organochlorine,74,,10,37.519289,29.70708475,6050,420
11,2012,Gambiae Complex,pyrethroid,74,,10,3.954475325,30.026286,5036,373
7,2009,Gambiae Complex,organochlorine,74,,10,30.4286145,30.27133963,5637,364
6,2016,Gambiae Complex,organochlorine,74,,10,74.55632625,29.945486,5293,328
6,2014,Gambiae Complex,pyrethroid,74,,14,30.767745,29.37242438,5885,184
6,2012,Gambiae Complex,pyrethroid,74,,9,57.3881175,29.882576,6571,150
8,2011,Gambiae Complex,pyrethroid,74,,12,62.81735225,29.912242,6636,138
8,2008,Gambiae Complex,pyrethroid,74,,12,110.32706,29.84197213,6614,131
6,2014,Funestus Subgroup,pyrethroid,74,,5,5.787036925,29.61249463,5716,107
7,2009,Gambiae Complex,pyrethroid,74,,10,77.37828325,30.0220205,6171,93
6,2013,Gambiae Complex,pyrethroid,74,,14,42.24537025,29.52682225,5989,86
8,2008,Gambiae Complex,carbamate,74,,10,113.31392,29.88838825,6716,51
6,2012,Gambiae Complex,pyrethroid,74,,14,28.7422845,29.50990563,6020,48
10,2008,Gambiae Complex,pyrethroid,74,,12,8.30719875,30.16218325,4667,45
9,2006,Gambiae Complex,carbamate,74,,10,69.34799275,30.08708263,6331,44
10,2009,Gambiae Complex,organochlorine,74,,10,3.826911725,30.21855525,4319,44
11,2015,Gambiae Complex,pyrethroid,74,,9,30.18904368,30.11908563,5438,44
8,2010,Gambiae Complex,pyrethroid,74,,12,116.6741335,29.94060525,6679,39
9,2009,Gambiae Complex,pyrethroid,74,,11,75.6172875,29.39887513,6029,28
7,2013,Gambiae Complex,carbamate,74,,12,52.55003,29.91787563,6545,23
10,2008,Gambiae Complex,pyrethroid,74,,10,28.74850525,30.21763438,5298,22
9,2014,Gambiae Complex,pyrethroid,74,,9,71.373455,29.80682213,6692,17
4,2009,Gambiae Complex,pyrethroid,74,,8,62.59645025,29.95312563,7165,16
8,2009,Gambiae Complex,carbamate,74,,10,91.3791775,29.91351875,6728,16
8,2008,Gambiae Complex,pyrethroid,74,,12,123.767921,29.89421438,6675,14
5,2011,Gambiae Complex,organophosphate,73.99,,14,56.47028025,29.99303475,6741,99
8,2013,Gambiae Complex,pyrethroid,73.98,,10,128.8082475,29.73276363,6846,69
8,2014,Gambiae Complex,pyrethroid,73.96,,10,25.48163,29.473144,5562,14492
5,2012,Gambiae Complex,pyrethroid,73.96,,14,42.9360805,30.03665538,6874,150
8,2014,Gambiae Complex,pyrethroid,73.91,,9,23.801523,29.51725288,5535,64
5,2012,Gambiae Complex,pyrethroid,73.87,,10,34.81556275,30.06376238,6630,63
9,2010,Gambiae Complex,pyrethroid,73.81,,14,55.07330275,29.9049365,6811,414
10,2011,Gambiae Complex,pyrethroid,73.81,,13,121.2477575,29.856261,7044,71
5,2012,Gambiae Complex,pyrethroid,73.71,,14,41.8160085,30.03516225,6892,150
6,2012,Gambiae Complex,pyrethroid,73.7,,12,38.48379775,29.40832525,6019,516
6,2012,Gambiae Complex,pyrethroid,73.7,,12,27.29552475,29.51794975,6183,127
7,2010,Gambiae Complex,pyrethroid,73.7,,10,56.563619,30.28728675,5868,89
4,2008,Gambiae Complex,organochlorine,73.61116751,,12,36.45833425,29.54574988,6207,9943
7,2011,Gambiae Complex,pyrethroid,73.53,,10,18.57452275,29.45272925,5898,138
6,2011,Gambiae Complex,pyrethroid,73.5,,13,136.0918275,29.87865388,6993,236
2,2012,Gambiae Complex,carbamate,73.5,,14,11.2747445,29.61243713,6583,71
2,2012,Gambiae Complex,carbamate,73.47,,13,11.2747445,29.61243713,6714,39
4,2011,Gambiae Complex,pyrethroid,73.42,,9,46.97145125,30.18757325,6120,76
8,2014,Gambiae Complex,pyrethroid,73.4,,14,26.695042,29.34161613,5786,64
7,2014,Gambiae Complex,pyrethroid,73.4,,14,44.2428315,29.84471625,6817,52
7,2001,Gambiae Complex,organochlorine,73.4,,10,56.190263,29.77163075,6910,39
11,2008,Gambiae Complex,pyrethroid,73.4,,10,2.9899691,29.97330263,3705,1
4,2011,Gambiae Complex,pyrethroid,73.33,,9,46.87500125,30.154777,6503,391
4,2011,Gambiae Complex,pyrethroid,73.33,,13,47.16435125,30.1759925,6220,373
6,2013,Gambiae Complex,pyrethroid,73.3,,12,49.0933645,29.34656663,5970,141
10,2013,Gambiae Complex,pyrethroid,73.3,,10,21.9347365,29.90800613,5888,69
7,2009,Gambiae Complex,organochlorine,73.3,,10,24.828256,30.18810788,5455,16
7,2015,Gambiae Complex,pyrethroid,73.27,,8,54.510155,29.8597005,6804,557
11,2010,Gambiae Complex,carbamate,73.1,,8,39.3518505,29.50285138,7143,76
2,2014,Funestus Subgroup,carbamate,73.1,,8,69.444445,29.737792,6822,41
6,2016,Gambiae Complex,organophosphate,73,,12,78.89660375,29.28305213,6043,1434
9,2009,Gambiae Complex,pyrethroid,73,,10,2.50771605,29.83582275,5971,1420
4,2012,Gambiae Complex,pyrethroid,73,,12,40.4128075,29.62724938,6311,373
7,2012,Gambiae Complex,carbamate,73,,10,85.12544625,29.92762663,6427,71
10,2012,Gambiae Complex,pyrethroid,73,,2,143.36917,29.85955775,6951,71
5,2012,Funestus Subgroup,pyrethroid,73,,14,44.52284925,29.534334,6344,62
6,2014,Gambiae Complex,pyrethroid,73,,10,23.630401,30.21556625,4008,59
6,2014,Gambiae Complex,pyrethroid,73,,10,28.2600305,29.48868013,5610,59
6,2014,Gambiae Complex,pyrethroid,73,,14,13.79243775,29.50578388,6080,59
6,2014,Gambiae Complex,pyrethroid,73,,10,16.5895065,29.483074,5760,59
6,2014,Gambiae Complex,organophosphate,73,,12,75.9066375,29.11819288,6364,58
6,2003,Gambiae Complex,organochlorine,73,,0,0,29.67134113,6902,49
2,2014,Funestus Subgroup,pyrethroid,73,,8,79.7784425,29.52837013,6785,40
10,2007,Gambiae Complex,carbamate,73,,12,12.97416425,30.02916275,5321,29
2,2009,Gambiae Complex,organochlorine,73,,10,89.07903225,29.42802625,6261,3
7,2011,Gambiae Complex,pyrethroid,72.97,,12,18.57452275,29.45272925,5880,138
11,2013,Gambiae Complex,pyrethroid,72.97,,10,0,29.94922438,3298,77
2,2014,Funestus Subgroup,organochlorine,72.91,,9,92.902615,29.45769438,6652,1454
8,2006,Gambiae Complex,pyrethroid,72.9,,10,95.952805,29.85751075,6318,4
5,2012,Gambiae Complex,pyrethroid,72.88,,10,34.068846,30.09359475,6451,62
10,2013,Gambiae Complex,pyrethroid,72.83,,12,26.508363,30.06503475,5652,25
7,2011,Gambiae Complex,pyrethroid,72.81,,12,16.52105725,29.45205313,6035,107
7,2010,Gambiae Complex,pyrethroid,72.7,,16,17.26777175,30.72389788,4957,1326
8,2005,Gambiae Complex,pyrethroid,72.7,,12,19.227897,30.33993325,5481,115
8,2011,Gambiae Complex,pyrethroid,72.7,,12,93.9926875,29.94381825,6192,71
9,2010,Gambiae Complex,pyrethroid,72.63,,12,18.80787025,30.21355038,6327,2374
11,2012,Gambiae Complex,organochlorine,72.63,,12,12.44212975,30.0509765,5413,22
6,2010,Gambiae Complex,carbamate,72.5,,13,98.861882,29.94753538,6882,8894
8,2006,Gambiae Complex,pyrethroid,72.5,,10,98.19295125,29.84163113,6428,4
1,2009,Funestus Subgroup,carbamate,72.4,,10,49.4698305,30.0005085,6195,20
7,2013,Gambiae Complex,pyrethroid,72.39,,14,33.3221325,29.35146638,5773,28
7,2010,Gambiae Complex,pyrethroid,72.3,,16,17.26777175,30.72389788,4957,1326
7,2010,Gambiae Complex,pyrethroid,72.3,,10,52.27001275,30.32927063,5680,143
8,2005,Gambiae Complex,pyrethroid,72.3,,12,23.52150538,30.26913175,5587,136
7,2011,Gambiae Complex,pyrethroid,72.22,,12,25.8549875,29.32653938,5923,54
3,2014,Funestus Subgroup,organochlorine,72.14,,9,103.513293,29.20376825,6540,15
7,2008,Gambiae Complex,pyrethroid,72.1,,9,99.49969875,29.82434663,6288,131
2,2014,Funestus Subgroup,pyrethroid,72.09,,9,92.902615,29.45769438,6652,1454
7,2010,Gambiae Complex,organophosphate,72,,0,24.73491625,30.04399213,6492,10723
10,2005,Gambiae Complex,pyrethroid,72,,17,86.152181,29.94101838,6596,4166
9,2008,Gambiae Complex,pyrethroid,72,,10,41.37731525,30.00735463,6163,2556
9,2008,Gambiae Complex,pyrethroid,72,,13,16.10725358,30.26943288,5414,2556
6,2011,Gambiae Complex,pyrethroid,72,,12,37.133488,29.4993595,6065,2432
5,2005,Gambiae Complex,organochlorine,72,,13,81.765235,30.00068763,6660,1366
5,2001,Gambiae Complex,pyrethroid,72,,13,101.926523,29.9726995,6673,1026
6,2012,Gambiae Complex,pyrethroid,72,,10,37.71219025,29.9608895,6285,516
4,2012,Gambiae Complex,pyrethroid,72,,14,43.499229,29.49877488,6567,199
4,2012,Gambiae Complex,pyrethroid,72,,14,42.052469,29.48528738,6359,199
5,2007,Gambiae Complex,organochlorine,72,,12,49.003138,29.94687313,6654,168
4,2011,Gambiae Complex,pyrethroid,72,,10,48.7075625,30.174391,6200,76
8,2005,Gambiae Complex,pyrethroid,72,,10,34.628885,30.12568425,5880,72
5,2007,Gambiae Complex,pyrethroid,72,,13,60.67055,30.01541725,6661,71
5,2007,Gambiae Complex,pyrethroid,72,,13,59.923836,30.0229525,6550,71
8,2014,Gambiae Complex,pyrethroid,72,,10,25.94832675,29.45978025,5529,64
8,2014,Gambiae Complex,pyrethroid,72,,12,19.507915,29.40980375,6043,64
2,2009,Gambiae Complex,pyrethroid,72,,9,13.64087325,30.17297675,6209,62
6,2014,Gambiae Complex,pyrethroid,72,,10,30.189042,29.4603895,5551,59
6,2014,Gambiae Complex,pyrethroid,72,,10,19.772376,29.49124788,5908,59
10,2008,Gambiae Complex,pyrethroid,72,,2,85.592141,29.61668663,6458,49
7,2001,Gambiae Complex,organochlorine,72,,14,63.65740625,29.76601963,7090,39
12,2006,Gambiae Complex,organochlorine,72,,14,21.09468275,29.427579,6271,28
9,2009,Gambiae Complex,pyrethroid,72,,10,2.50771605,29.83582275,5971,28
2,2009,Gambiae Complex,pyrethroid,72,,12,14.36425325,30.21876063,6196,24
8,2008,Gambiae Complex,pyrethroid,72,,9,144.5825875,29.77034463,6516,14
8,2014,Gambiae Complex,pyrethroid,71.93,,10,23.801523,29.51725288,5559,141
3,2014,Gambiae Complex,pyrethroid,71.9,,12,42.46938525,30.00903163,5737,58
7,2013,Gambiae Complex,pyrethroid,71.9,,8,24.36156,29.43348938,5328,23
7,2011,Gambiae Complex,pyrethroid,71.88,,10,20.44130825,29.41607925,5978,77
7,2011,Gambiae Complex,pyrethroid,71.74,,10,22.121415,29.46320313,5876,7876
7,2011,Gambiae Complex,pyrethroid,71.71,,10,20.067951,29.47401738,5879,1820
7,2011,Gambiae Complex,pyrethroid,71.6,,10,15.68100325,29.49208425,5945,1820
7,2011,Gambiae Complex,pyrethroid,71.6,,14,25.57496975,29.29291288,5970,101
1,2014,Funestus Subgroup,organochlorine,71.55,,9,116.6741275,30.07477588,6242,236
9,2008,Gambiae Complex,pyrethroid,71.54,,10,41.37731525,30.00735463,6157,2556
1,2003,Gambiae Complex,organochlorine,71.43,,13,1.1200717,30.00688525,6149,240
10,2015,Gambiae Complex,pyrethroid,71.43,,12,30.33527425,30.069282,5806,84
3,2014,Funestus Subgroup,pyrethroid,71.43,,9,107.3401995,29.4042085,6694,28
6,2012,Gambiae Complex,pyrethroid,71.4,,12,35.59027675,29.530788,5972,516
6,2012,Gambiae Complex,pyrethroid,71.4,,10,36.65123375,29.53650388,5812,127
4,2004,Funestus Subgroup,carbamate,71.4,,9,71.084102,29.99358013,6598,126
6,2010,Gambiae Complex,pyrethroid,71.3,,13,92.3032415,29.92203638,7078,12284
7,2008,Gambiae Complex,organochlorine,71.25,,0,103.2332755,30.08333563,6529,6
6,2013,Gambiae Complex,pyrethroid,71.2,,14,47.16435325,29.47401075,5962,857
1,2009,Funestus Subgroup,carbamate,71.2,,10,49.4698305,30.0005085,6195,1
6,2013,Gambiae Complex,pyrethroid,71.1,,10,59.12422875,29.52106538,5723,86
2,2009,Gambiae Complex,pyrethroid,71,,13,15.5009925,30.19884275,6450,1143
4,2012,Gambiae Complex,pyrethroid,71,,14,44.65663475,29.40654313,6597,199
10,2010,Gambiae Complex,pyrethroid,71,,10,2.0534648,30.32941538,5008,149
10,2010,Gambiae Complex,pyrethroid,71,,10,1.026732425,30.4012925,4836,113
